,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Brand,Casing,Category,Graphics Card,Index,Motherboard,Name,Price,Processor,RAM,Storage,Subcategory,Warranty,Power Supply,CPU Cooler,Keyboard,Monitor,Audio,External I/O Ports,Operating System,Optical Drive,Network & Wireless Connectivity,Dimension,Mouse,Weight,Hard Disk,Main Board,Operating system,Processor Speed,Processor Type,Lan,Interface,Camera,Color,Screen Size,Accessories,Networking,Base Frequency,Cache,Capacity,Connectivity,Cores,Dimensions,Frequency,Key Board,Max Turbo Frequency,Model,Nature ,Solid State Drive (SSD),Type,Hard Disk Drive (HDD),Threads
33,33.0,33.0,33.0,33.0,,Walton,"Black , Tower",Desktop,Intel UHD Graphics 630,34.0,,Walton Kaiman Ex B WDPC104055 Intel Core i5-10400 Desktop PC,"48,550","Intel Core i5-10400 Processor (12M Cache, 2.90 GHz up to 4.30 GHz, 6 Cores, 12 Threads)",8 GB DDR4 2666MHz (Supported upto 64 GB),"256GB M.2 2280 SATA SSD
1TB SATA  3.5"" 7200 RPM HDD",Brand PC,02 years warranty,350W 80+ Bronze,,,,Realtek High Definition Audio,,Windows 10,No Optical Drive,Realtek Gbe LAN Chip (1000/100 Mbit),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,34.0,34.0,34.0,34.0,,HP,,Desktop,HD 630 Graphics,35.0,,HP ProDesk 600 G3 MT Core i5 7th Gen Business PC With Genuine Win 10 Pro,"50,500",,4GB DDR4 RAM-2400MHz,,Brand PC,3 Year warranty,,,"HP Usb Keyboard

",,,,,,,,HP Usb Optical Mouse,,500 GB 7200RPM SATA,Intel Q270 Express Chipset,Genuine Win 10 Pro,3.4 GHz Max Turbo up to 3.8GHz (6MB Cache),intel 7th Gen Core i5-7500 Processor,,,,,,,,,,,,,,,,,,,,,,
35,35.0,35.0,35.0,35.0,,Dell,,Desktop,Intel® HD Graphics 630,36.0,Intel® Q370 Chipset,Dell OptiPlex 5060 Micro Core i5 8th Gen Brand PC,"51,000","Intel® Core™ i5-8500 Processor (9M Cache, 3.00 GHz up to 4.10 GHz)",4GB DDR4 2666MHz, 1TB HDD,Brand PC,03 years,A/C Adapter – 90W,,USB Keyboard,,Internal Dell Business audio speaker,,Free Dos,Optical Drive DVD, Integrated Realtek® RTL8111HSD Ethernet LAN 10/100/1000,,USB Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36.0,36.0,36.0,36.0,,HP,,Desktop,Intel UHD Graphics 630,37.0,Intel Q470,HP ProDesk 400 G7 MT Core i5 10th Gen Mid Tower Brand PC,"52,000","Intel Core i5-10500 Processor (12M Cache, 3.10 GHz up to 4.50 GHz)",8GB DDR4 2666 MHz RAM,1TB SATA HDD,Brand PC,3 years,260 W,,USB Keyboard,,2W internal Speaker ,"Front: 4 x USB Type-A, Rear: 3 x USB Type-A
1x SD card reader
1x HDMI
1x DisplayPort (DP)
1x Multimedia Card Slot",Free-Dos,DVD RW,"Ethernet RJ-45
Intel AX201 Wi-Fi 6 (2x2)
Bluetooth",155 x 303 x 337mm,USB Mouse,5 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,37.0,37.0,37.0,37.0,,Walton,"Black, Mid Tower",Desktop,Radeon RX Vega 11 Graphics,38.0,AMD B450 Chipset,Walton AVIAN ES WDPC340G13 Ryzen 5 3400G Desktop PC,"52,550","AMD Ryzen 5 3400G Processor (3.70 GHz Up to 4.2GHz, Cores 4, Threads 8)",8GB 3200Mhz RGB RAM,"1TB SATA  3.5"" 7200rpm HDD
256GB M.2 2280 SATA III SSD",Brand PC,03 Years Limited Warranty,300W 80+ Bronze,,,,Realtek High Definition Audio,"1 x PS/2 keyboard port
1 x PS/2 mouse Port
1 x VGA port
1 x DVI-D Port
1 x HDMI Port
4 x USB 3.1 Gen 1 Ports
2 x USB 2.0/1.1 Ports
1 x RJ-45 Port
3 x audio Jacks",Windows 10 Supported,,Realtek GbE LAN chip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,38.0,38.0,38.0,38.0,,Walton," Black, Mid Tower",Desktop, Intel HD Graphics 630,39.0,,Walton Kaiman Ex G WDPC740025 Intel Core i5-7400 Desktop PC,"52,850","Intel Core i5-7400 Processor (6M Cache, 3.00 GHz up to 3.50 GHz)
","8GB DDR4-2400MHz RAM, Expandable upto 32GB","1TB HDD, 7200RPM",Brand PC,02 years warranty,350W 80+ Bronze,,,,"High Definition Audio, Realtek ALC887 codec"," Back Panel IO ports :

1 x PS/2 keyboard/mouse port
1 x D-Sub port
1 x DVI-D port
1 x HDMI port
4 x USB 3.1
2 x USB 2.0
1 x RJ-45 ports
1 x optical S/PDIF Out connector
5 x audio jacks (Center/Subwoofer Speaker Out, Rear Speaker Out, Line In, Line Out, Mic In)
1 x PCI Express 3.0 x16 slot, running at x16
1 x PCI Express 2.0 x4 slot
1 x PCI Express3.0 x1 slot
2 x PCI slots",Windows 10,No Optical Drive,Realtek Gbe LAN Chip (10/ 100/ 1000 Mbit),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39.0,39.0,39.0,39.0,,Acer,,Desktop,Intel HD Graphics  530,40.0,,Acer Veriton M4660G MT Core i7 8th Gen Brand PC,"55,000",,8GB DDR4 2400 MHz RAM,,Brand PC,03 Years Limited Warranty,,,"Acer USB Keyboard

",,Integrated High Definition Audio Codec,,,Acer DVD Writer,,,Acer USB Optical Mouse,,1TB 7200 rpm SATA HDD,Intel H110 Express Chipset,,"3.20 GHz Max Turbo Frequency up to 3.60 GHz, 6 MB Cache, 4 cores, 4 threads

","Intel Core i7-8700 Processor (12M Cache, 3.20 GHz, up to 4.60 GHz)",Integrated Gigabit LAN-On-Motherboard ,,,,,,,,,,,,,,,,,,,,,
40,40.0,40.0,40.0,40.0,,HP,,Desktop,"Intel UHD Graphics 630
",41.0,,HP ProOne 400 G6 Core i3 10th Gen All in One PC,"57,000","Intel Core i3-10100 Processor (6M Cache, 3.60 GHz up to 4.30 GHz)
Intel Q470",8GB DDR4-2666 MHz RAM ,1 TB 7200 RPM SATA HDD (2.5 in),Brand PC,3 Years Warranty,,,Wireless,,"Realtek ALC3252 codec, internal speaker, combo microphone/headphone jack
","Side 1 headphone/microphone combo; 
1 SuperSpeed USB Type-C 10Gbps signaling rate; 
1 SuperSpeed USB Type-A 10Gbps signaling rate (charging) Rear 
1 RJ-45; 
1 DisplayPort 1.4; 
4 SuperSpeed USB Type-A 5Gbps signaling rate; 
1 HDMI-in Additional 1 HDMI",FreeDOS,"HP 9.5 mm Slim DVD-Writer
",Intel Wi-Fi 6 AX201 (2x2) and Bluetooth 5 combo,47.2 x 20.15 x 47.43 cm With adjustable height stand.,Wireless,6.32 kg Lowest weight configuration with adjustable height stand. Weight will vary by configuration.,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41.0,41.0,41.0,41.0,,Lenovo,,Desktop,Intel UHD Graphics 630,42.0,Intel B360 ( Canon Lake-H ),Lenovo IdeaCentre 510 8th Gen Core i7 8GB RAM 1TB HDD Brand PC,"57,500","Intel Core i7-8700 Processor (12M Cache, 3.2 GHz, up to 4.60 GHz)","8GB DDR4 -2666MHz RAM, Up to 32GB Expandable",1TB 7200 RPM SATA Hard Drive,Brand PC,3 Years Warranty  Service,,,USB Keyboard,,Stereo Mix (Realtek High defination Audio),,"Free DOS

",Support  multi DVD writer,"1 x 1 WiFi 802.11 ac
Bluetooth 4.0
1 xRJ45",,USB Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42.0,42.0,42.0,42.0,,HP,,Desktop,Intel 630 Graphics,43.0,,HP 280 Pro G6 MT Core i7 10th Gen Microtower Brand PC,"61,800","Intel Core i7-10700 Processor (16M Cache, 2.90 GHz up to 4.80 GHz)",8GB DDR4 RAM-2666MHz RAM,1 TB SATA-7200rpm HDD,Brand PC,3 years warranty,,,"HP USB Keyboard
","No monitor
","Realtek ALC3601 codec, combo microphone/headphone jack","Front: 1 headphone/microphone combo; 4 SuperSpeed USB 5Gbps signaling rate; 2 SuperSpeed USB 10Gbps signaling rateRear: 1 HDMI; 1 line in; 1 line out; 1 power connector; 1 RJ-45; 1
serial; 1 VGA; 2 USB 2.0",Free DOS,DVD-RW Drive,,6.12 x 11.93 x 13.28 in; 15.5 x 30.3 x 33.7 cm,"HP USB Optical Mouse
",10.4 lb; 4.7 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43.0,43.0,43.0,43.0,,HP,,Desktop,Intel UHD Graphics 630,44.0,Intel Q470,HP ProDesk 400 G7 MT Core i7 10th Gen Mid Tower Brand PC,"64,000","Intel Core i7-10700 Processor (16M Cache, 2.90 GHz up to 4.80 GHz)",8GB DDR4 2933 MHz RAM,1TB SATA HDD,Brand PC,3 years,260 W,,USB Keyboard,,2W internal Speaker ,"Front: 4 x USB Type-A, Rear: 3 x USB Type-A
1x SD card reader
1x HDMI
1x DisplayPort (DP)
1x Multimedia Card Slot",Free-Dos,DVD RW,"Ethernet RJ-45
Intel AX201 Wi-Fi 6 (2x2)
Bluetooth",155 x 303 x 337mm,USB Mouse,5 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,44.0,44.0,44.0,44.0,,Dell,,Desktop,Intel UHD Graphics 630,45.0,,Dell Vostro 3888MT Core i7 10th Gen Brand PC,"67,000","Intel Core i7-10700 Processor (16M Cache, 2.9 GHz, up to 4.80 GHz)",8GB (8x1) DDR4 3200MHz RAM,"1TB 7200RPM 3.5"" SATA HDD",Brand PC,"03 years warranty
",260W Power Supply,,USB Keyboard,,Combo port,"LAN10/100/1000 Gigabit Ethernet
4 x USB3.2 Gen 1 Type-A, 4 x USB2.0 Type-A
1 x HDMI Port
1 x VGA/D-Sub
1 x Audio Port Combo
1 x Extra RAM Slot (highest upgradeable up to 64GB)
1 x M.2/SSD Expansion Slot",Free DOS,Tray load DVD Drive (Reads and Writes to DVD/CD),"10/100/1000 Gigabit Ethernet
802.11 ac 2x2 WiFi
Bluetooth 5.0
",324.3 x 154.0 x 293 mm,USB Mouse,4.93 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45.0,45.0,45.0,45.0,,Dell,,Desktop,"Intel UHD Graphics 630
",46.0,,Dell Optiplex 5080 MT Core i7 10th Gen Mid Tower Brand PC,"68,500","Intel Core i7-10700 Processor (16MB Cache, 2.9 GHz up to 4.8 GHz)",8GB DDR4 RAM,1TB 7200 RPM HDD,Brand PC,3 years,260W,,"Dell Wired Keyboard
",,,"5 x USB 3.2 Gen 1, 
4 x USB 2.0
2 x DisplayPort (DP)
1 x 3.5mm Audio jack",Free-Dos,"DVD RW
",LAN,"324 x 154 x 292mm
","Dell Wired Mouse
","5.90 kg
",,,,,,,,,,,,,,,,,,,,,,,,,,,
46,46.0,46.0,46.0,46.0,,Dell,,Desktop,"Intel UHD Graphics 630
",47.0,,Dell Optiplex 7080 MT Core i7 10th Gen Mid Tower Brand PC,"74,000","Intel Core i7-10700 Processor (16MB Cache, 2.9 GHz up to 4.8 GHz)
Note: Chipset Q470",8GB DDR4 RAM,1TB 7200 RPM HDD,Brand PC,3 years,260W,,USB Keyboard,,,"2 x USB 3.2 Gen 2 Type-A
3 x USB 3.2 Gen 1 Type-A
4 x USB 2.0
1 x USB 3.2 Gen 2 Type-C
2 x DisplayPort (DP)
1 x Audio Port Combo",Free-Dos,"DVD RW
",1 x 10/100/1000 Mbps (RJ-45),"367 x 169 x 301mm
",USB Mouse,"5.92Kg
",,,,,,,,,,,,,,,,,,,,,,,,,,,
47,47.0,47.0,47.0,47.0,,Walton,"Black, Mid Tower",Desktop,"GeForce GT 1030 D4 2GB Graphics Card	
",48.0,AMD X570 Chipset,Walton AVIAN WS WDPC360010 Ryzen 5 Desktop PC,"79,000","AMD Ryzen 5 3600 Processor (Base Clock: 3.60 GHz, Max. Boost Clock: Up to 4.2 GHz)
","16GB DDR4 3200 MHz RAM, Expandable up to 64GB (Supported up to 64 GB)","1TB SATA  3.5"" 7200 RPM HDD
256GB M.2 2280 NVMe SSD",Brand PC,03 years warranty,750W 80+ Bronze,,,,Realtek High Definition Audio,"Back Panel IO ports :
4 x USB 2.0/1.1 ports
2 x SMA antenna connectors (1T1R)
1 x HDMI port
4 x USB 3.2 Gen 1 ports
2 x USB 3.2 Gen 2 Type-A ports (red)

1 x PCI Express x16 slot, supporting PCIe 4.0 and running at x16
1 x PCI Express x16 slot, supporting PCIe 3.0 and running at x16
1 x PCI Express x16 slot, supporting PCIe 3.0 and running at x8
1 x PCI Express x16 slot, supporting PCIe 4.0/3.0 and running at x4 (PCIEX4)
2 x PCI Express x1 slots, supporting PCIe 4.0/3.0",Windows 10 Supported,No Optical Drive,"Realtek Gbe LAN Chip
2 x SMA antenna connectors (1T1R)
1 x RJ-45 port
1 x optical S/PDIF Out connector",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,48.0,48.0,48.0,48.0,,Walton,Mid Tower,Desktop,Radeon RX Vega 8 Graphics,49.0,AMD B450 Chipset,Walton Avian Alpha WDPC320G03 Ryzen 3 3200G Desktop PC,"29,500","AMD Ryzen 3 2200G Processor (6M Cache, 3.6 GHz Turbo boost up to 4 GHz) ",8 GB DDR4 2666MHz,"1 TB SATA  3.5"" 7200 RPM HDD
128GB M.2 2280 SATA SSD",Brand PC,2 Years,300W 80+ Bronze,,,,"High Definition Audio, Realtek® ALC887 codec","Front IO Ports:
1 x USB 3.0 ports
1 x USB 2.0 ports
Universal Audio Jack

Back Panel IO ports :
1 x PS/2 keyboard/mouse port
1 x D-Sub port
1 x DVI-D port
1 x HDMI port
4 x USB 3.1 Gen 1 ports
2 x USB 2.0/1.1 ports
1 x RJ-45 port
3 x audio jacks",Free DOS,,Realtek Gbe LAN Chip (10/ 100/ 1000 Mbit),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,49.0,49.0,49.0,49.0,,Walton,Mid Tower,Desktop,Radeon RX Vega 8 Graphics,50.0,AMD B450 Chipset,Walton Avian EX WDPC320G05 Ryzen 3 3200G RGB Desktop PC,"29,500","AMD Ryzen 3 3200G Processor (6M Cache, 3.6 GHz Turbo boost up to 4 GHz) ",8 GB DDR4 2666MHz,"1 TB SATA  3.5"" 7200 RPM HDD
128GB M.2 2280 SSD",Brand PC,2 Years,300W 80+ Bronze,,,,"High Definition Audio, Realtek® ALC887 codec","Front IO Ports:
1 x USB 3.0 ports
1 x USB 2.0 ports
Universal Audio Jack

Back Panel IO ports :
1 x PS/2 keyboard/mouse port
1 x D-Sub port
1 x DVI-D port
1 x HDMI port
4 x USB 3.1 Gen 1 ports
2 x USB 2.0/1.1 ports
1 x RJ-45 port
3 x audio jacks",Free DOS,,Realtek Gbe LAN Chip (10/ 100/ 1000 Mbit),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,50.0,50.0,50.0,50.0,,Lenovo,"145 mm × 275 mm × 360 mm
Weight	4.8 Kg
Front I/O Ports 2 USB 3.0,2 USB 2.0,Card reader (optional), 2 audio
Rear I/O Ports 2 x USB 2.0,VGA,HDMI,LAN,3 x audio",Desktop,"Intel® HD Graphics 505
",51.0,"Intel Chipset (SoC) 
",Lenovo V320 Tower Pentium Quad Core Brand PC,"31,500","Intel Pentium Processor J4205 (1.50 GHz Up to 2.60 GHz, 2 MB Cache, Core 4 Threads 4 ","4 GB DDR3 Ram 1600 MHz
","1 TB 7200 rpm
",Brand PC,"3 Years Full Warranty with Spare Parts
","65 watts adapter, autosensing, 88% efficiency
",,"Lenovo Calliope Keyboard (USB connector), black
","20"" LED Backlight Monitor
","High Definition 8 Channel Audio
",,,"Slim DVD Rambo 9mm
","1 x 1 802.11 b/g/n/ac WLAN, Bluetooth® 4.0
",,"Lenovo Calliope Mouse (USB connector), black
",,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51.0,51.0,51.0,51.0,,Dell,,Desktop,Intel UHD Graphics 630,52.0,Intel B365,Dell Vostro 3671 9th Gen Intel Core i3 9100 Tower Brand PC,"31,500","Intel Core i3-9100 (6M Cache, 3.60 GHz up to 4.20 GHz)Processor","4GB (1x4G) 2666MHz DDR4 Memory, 2 DIMM slots","1TB 7200 RPM 3.5"" SATA Hard Drive",Brand PC,3 Years Warranty  Service,290 W PSU (APFC Full range),,Dell KB216 Keyboard,,Combo,,"Free DOS

",DVD RW Optical Disk Drive,"802.11bgn WiFi + Bluetooth 4.0, 1×1",,Dell MS116 Optical Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52.0,52.0,52.0,52.0,,Asus,,Desktop,,53.0,Intel B360 ,Asus D641MD Intel Core i3 9th Gen Brand PC,"32,500","Intel Core i3-9100 Processor (6M Cache, 3.6 GHz up to 4.2 GHz)",4GB 2666MHz DDR4 RAM,1TB 7200rpm 3.5'' SATA HDD,Brand PC,03 Years Warranty,180W (TFX Single Output) (80 PLUS BRONZE),,USB Keyboard,,High Definition 7.1 Channel Audio,,Free DOS,DVD RW 8X,LAN: Intel I219V 10/100/1000 Mbps,,USB Optical Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,53.0,53.0,53.0,53.0,,Dell,,Desktop,Intel UHD Graphics 630,54.0,"Intel H370 Chipset
",Dell Optiplex 3070 MT 9th Gen Intel Core i3 9100 Tower Brand PC,"33,500","Intel Core i3-9100 (6M Cache, 3.60 GHz up to 4.20 GHz)Processor",4GB DDR4 RAM,"1TB 7200 RPM 3.5"" SATA Hard Drive",Brand PC,3 Years Warranty  Service,Standard 240W PSU Active PFC Mini Tower (MT),,"Dell USB Business Keyboard, 
",,Combo,,"Free DOS

",DVD+/-RW Drive,"LAN: Yes
",,Dell USB Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,54.0,54.0,54.0,54.0,,Dell,,Desktop,Intel UHD Graphics 630,55.0,Intel B360,Dell Vostro 3670 MT 9th Gen Core i3 4GB RAM 1TB HDD Brand PC,"34,000","Intel Core i3-9100 (6M Cache, 3.60 GHz up to 4.20 GHz)Processor","4GB (1x4G) 2666MHz DDR4L Memory, 2 DIMM slots","1TB 7200 RPM 3.5"" SATA Hard Drive",Brand PC,3 Years Warranty  Service,290 W PSU (APFC Full range),,Dell USB Keyboard,,Combo,,"Free DOS

",DVD+/-RW Drive (Half Height),"Integrated Gigabit LAN-On-Motherboard (LOM)
Dell Wireless WI-FI 1707 802.11/b/g/n (2.4 GHZ) + Bluetooth V4.0",,Dell Optical Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,55.0,55.0,55.0,55.0,,Acer,,Desktop,Intel HD Graphics  530,56.0,,Acer Veriton M2640G MT Core i5 6th Gen Brand PC,"34,000",,"4GB (1x4GB) Non-ECC DDR4 2133MHz SDRAM Memory expandable up to 16GB, Two DIMM slots; Non-ECC dual-channel ",,Brand PC,03 Years Limited Warranty,,,"Acer USB Keyboard

",,Integrated High Definition Audio Codec,,,Acer DVD Writer,,,Acer USB Optical Mouse,,1TB 7200 rpm Serial ATA ,Intel H110 Express Chipset,,"3.20 GHz Max Turbo Frequency up to 3.60 GHz, 6 MB Cache, 4 cores, 4 threads

","Intel Core i5-6400 Processor (6M Cache, 2.70 GHz, up to 3.30 GHz)",Integrated Gigabit LAN-On-Motherboard ,,,,,,,,,,,,,,,,,,,,,
56,56.0,56.0,56.0,56.0,,Dell,,Desktop,Intel Integrated Graphics,57.0,Intel H370 Chipset,Dell Optiplex 3060MT Core i3 8th Gen Brand PC,"34,100","Intel® Core i3-8100 Processor (6M Cache, 3.60 GHz)
",4GB DDR4, 1TB HDD,Brand PC,03 years,"Standard 260W PSU Active PFC 260W typical 85% Efficient PSU (80 PLUS Bronze); ENERGY STAR compliant, Active PFC
",,USB Keyboard,,It has Audio Jack,,Free Dos,DVD Writer,"LAN, Display Port - HDMI, Displayport, Audio Port - Combo, USB Port - 4 x USB3.1 Type-A, 4 x USB2.0 Type-A",,USB Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,57.0,57.0,57.0,57.0,,Dell,,Desktop,Intel® UHD Graphics 630,58.0,INTEL B360,Dell Inspiron 3670 i3 8th Gen Mini Tower Brand PC,"36,000","Intel Core i3-8100 Processor (6M Cache, 3.60 GHz)",4GB 2666MHz DDR4,1TB 7200 rpm Hard Drive,Brand PC,3 Years ,,,Dell USB Keyboard,"Dell 18.5"" Wide Screen Monitor",,,,DVD-RW Drive (Reads and Writes to DVD/CD),"802.11bgn + Bluetooth 4.0, 2.4 GHz, 1x1
1 Network Port",,Dell USB Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58.0,58.0,58.0,58.0,,Dell,,Desktop,"Intel UHD Graphics 630
RAM Slot: 2, Supported up to 64GB RAM (Max)",59.0,Intel CML PCH-H H470,Dell Inspiron 3881 Core i3 10th Gen Mid Tower Brand PC,"36,500","Intel Core i3-10100 Processor (6M Cache, 3.60 GHz up to 4.30 GHz)","8GB DDR4 2666 MHz RAM
",1TB 7200RPM SATA HDD,Brand PC,"03 years warranty
",260W Power Supply,,"Dell Wired Keyboard
",,Combo port,"FRONT:
Media Card Reader
Audio Combo Jack
2x USB 2.0 
USB 3.2 Type-C Gen 2
USB 3.2 Type-A Gen 1

REAR:
Line out
HDMI 1.4b Port
Display Port 1.4
2x USB 3.2 Type-A Gen 1
2x USB 2.0
Power Supply Unit
VGA
RJ45",Windows 10 Home,,"10/100/1000 Gigabit Ethernet
802.11 ac 2x2 WiFi
Bluetooth 5.0
",324 x 154 x 293mm,"Dell Wired Mouse
",5.23 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59.0,59.0,59.0,59.0,,Dell,,Desktop,Intel Integrated Graphics,60.0,Intel H370 Chipset,Dell Optiplex 3060 Core i5 8th Gen Brand PC,"39,000","Intel® Core™ i5-8500 Processor( 9M Cache,3.00 GHz up to 4.10 GHz)",4GB DDR4 2666 Mhz, 1TB HDD,Brand PC,03 years,"Standard 260W PSU Active PFC 260W typical 85% Efficient PSU (80 PLUS Bronze); ENERGY STAR compliant, Active PFC
",,USB Keyboard,,It has Audio Jack,,Free Dos,Yes,"LAN, Display Port - HDMI, Displayport, Audio Port - Combo, USB Port - 4 x USB3.1 Type-A, 4 x USB2.0 Type-A",,USB Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,60.0,60.0,60.0,60.0,,Acer,,Desktop,Intel HD Graphics  530,61.0,,Acer Veriton M2640G Core i5 6th Gen Brand PC,"39,500",,"4GB (1x4GB) Non-ECC DDR4 2133MHz SDRAM Memory expandable up to 16GB, Two DIMM slots; Non-ECC dual-channel ",,Brand PC,03 Years Limited Warranty,,,"Acer USB Keyboard

","Monitor	Acer V206HQL 19.5"" Wide Screen Monitor With HD+ (1600x900) Resolution",Integrated High Definition Audio Codec,,,Acer DVD Writer,,,Acer USB Optical Mouse,,1TB 7200 rpm Serial ATA ,Intel® H110 Express Chipset,,"3.20 GHz Max Turbo Frequency up to 3.60 GHz, 6 MB Cache, 4 cores, 4 threads

",Processor Intel® 6th Generation Core™ i5-6500 ,Integrated Gigabit LAN-On-Motherboard ,,,,,,,,,,,,,,,,,,,,,
61,61.0,61.0,61.0,61.0,,Dell,,Desktop,Intel UHD Graphics 630,62.0,Intel B360,Dell Vostro 3670 MT 9th Gen Core i5 4GB RAM 1TB HDD Brand PC,"39,500","Intel Core i5-9400 (9M Cache, 2.90 GHz up to 4.10 GHz)Processor","4GB (1x4G) 2666MHz DDR4L Memory, 2 DIMM slots","1TB 7200 RPM 3.5"" SATA Hard Drive",Brand PC,3 Years Warranty  Service,290 W PSU (APFC Full range),,Dell USB keyboard,,Combo,,"Free DOS

",DVD+/-RW Drive (Half Height),"Integrated Gigabit LAN-On-Motherboard (LOM)
Dell Wireless WI-FI 1707 802.11/b/g/n (2.4 GHZ) + Bluetooth V4.0",,Dell Optical Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,62.0,62.0,62.0,62.0,,Acer,,Desktop,Intel HD Graphics  530,63.0,,Acer Veriton M2640G Core i5 7th Gen Brand PC,"39,800",,"4GB (1x4GB) Non-ECC DDR4 2133MHz SDRAM Memory Expandable up to 16GB, Two DIMM Slots; Non-ECC Dual-Channel",,Brand PC,03 Years Limited Warranty,,,"Acer USB Keyboard

","Acer V206HQL 19.5"" Wide Screen Monitor With HD (1366X768) Resolution",Integrated High Definition Audio Codec,,,Acer DVD Writer,,,Acer USB Optical Mouse,,1TB HDD,Intel® H110 Express Chipset,," (3.4 GHz to 3.8GHz, 6 MB Cache, 4 Cores, 4 Threads)","Intel® Core™ i5-7500 Processor
",Integrated Gigabit LAN-On-Motherboard ,,,,,,,,,,,,,,,,,,,,,
