,Unnamed: 0,Adapter,Audio Jack Combo,Battery,Bluetooth,Brand,Card Reader,Category,Color(s),Dimensions (W x D x H),Display,Extra M.2 Slot,Graphics,HDMI,Index,Keyboard,LAN,Manufacturing Warranty,Memory,Name,Operating System,Optical Drive,Price,Processor,Storage,Subcategory,Supported SSD Type,USB (s),WebCam,Weight,Wi-Fi,Audio,Extra RAM Slot,Office,Special Feature,Chipset,Extra HDD Slot,VGA,Body Material
66,66.0,"TYPE-C, 100W AC Adapter, Output: 20V DC, 5A, 100W, Input: 100~240V AC, 50/60Hz universal",1x 3.5mm Combo Audio Jack,"62WHrs, 4S1P, 4-cell Li-ion",Bluetooth 5.1,Asus,,Laptop,Black (Supernova Edition),"29.9 x 22.2 x 1.58 ~ 1.58 cm (11.77"" x 8.74"" x 0.62"" ~ 0.62"")","13.4-inch WQUXGA (3840 x 2400) 16:10, glossy display, sRGB: 116%, Adobe: 86%, DCI-P3: 85%, Touch Screen, Refresh Rate: 120Hz, IPS-level, Pantone Validated, Support stylus",,"Graphics: NVIDIA GeForce RTX 3050 Ti 4GB VRAM (ROG XG Mobile GC31S with NVIDIA GeForce RTX 3080)
",1x HDMI 2.0b,1067.0,"Backlit Chiclet Keyboard
Touchpad",,"02 years International Limited Warranty (Battery & Adapter)
",32GB DDR4 3200MHz LPDDR4X RAM,"Asus ROG Flow X13 GV301QE Ryzen 9 5980HS RTX 3050 Ti 4GB Graphics 13.4"" 120Hz WUXGA Touch Gaming Laptop","Windows 10 Home
",,"325,000","AMD Ryzen 9 5980HS (16MB Cache, 3.0GHz up to 4.8GHz)",1TB M.2 2230 NVMe PCIe 3.0 SSD,Gaming Laptop,,"1x USB 3.2 Gen 2 Type-A
1x ROG XG Mobile Interface
2x USB 3.2 Gen 2 Type-C support DisplayPort / power delivery",720P HD camera,1.30 Kg (2.87 lbs),Wi-Fi 6 (802.11ax),"Smart Amp Technology
DAC
Dolby Atmos
AI noise-canceling technology
Smart Amp Technology
Built-in array microphone
2-speaker system with Smart Amplifier Technology",,,Finger Print,,,,
67,67.0,230W power adapter,1 x 3.5mm Combo-Jack,Built-in 80 WHr rechargeable lithium-ion polymer battery,,Razer,1x UHS-III SD Card Reader,Laptop,,"0.67"" x 9.25"" x 13.98"" / 16.99 mm x 235 mm x 355 mm
","15.6"" FHD (1920 x 1080) 360Hz, 100% SRGB, 2ms, individually factory calibrated",,NVIDIA GeForce RTX3080 8GB GDDR6 VRAM Graphics,1x HDMI 2.1,1068.0,"Anti-Ghosting, Per-Key Backlighting, powered by Razer Chroma",,01 Year Warranty,32GB DDR4 3200MHz dual-channel memory (slotted),"Razer Blade 15 Advanced Model i7 11th Gen 32GB RAM RTX3080 8GB Graphics 15.6"" FHD 360Hz Gaming Laptop",Windows 10 Home (64-bit),,"365,000","Intel Core i7-11800H Processor (24M Cache, 2.30 GHz up to 4.60 GHz)",1TB SSD (M.2 NVMe PCIe 4.0 x4) + Open M.2 PCIe 4.0 x4 Slot for easy expansion,Gaming Laptop,,"2 x Thunderbolt 4 (USB-C)
2 x USB-C 3.2 Gen 2, Supports Power Delivery 3 (15W)
3 x USB-A 3.2 Gen 2
1x DisplayPort (via USB-C Alt-DP)",Webcam: 1080p IR Hello,2.01 kg / 4.40 lbs,Intel Wireless Wi-Fi 6E AX210 (IEEE 802.11a/b/g/n/ac/ax),"Stereo 2.0 | 2 Speakers
3.5mm Combo-Jack
4-mic array
THX Spatial Audio",,,"Intel Platform Trust Technology (Intel PTT) security embedded, sTPM 2.0
Windows Cortana",,,,
68,68.0,,1x Mic-in/Headphone-out Combo Jack,99.9 Battery (Whr),Bluetooth 5.2,MSI,,Laptop,Grey,"358 x 267 x 23.4 mm
","15.6″ FHD (1920 x 1080), 165Hz, close to 100%sRGB Display",,"NVIDIA GeForce RTX3070, GDDR6 8GB Graphics	

",,1069.0,Per-Key RGB Backlight Keyboard,,1 Year International Warranty. ,"16GB DDR4 3200MHz Ram
","MSI Raider GE66 11UG Core i9 11th Gen RTX3070 8GB Graphics 15.6"" FHD 165Hz Gaming Laptop",Windows 10 Home,,,"Intel Core i9-11980HK Processor (24M Cache, 3.30 GHz up to 4.90 GHz)
",1TB NVMe PCIe Gen3x4 SSD,Gaming Laptop,NVMe PCIe Gen3x4 ,"1x Type-C (USB4 / DP / Thunderbolt 4)
1x Type-C USB3.2 Gen2
2x Type-A USB3.2 Gen1
1x Type-A USB3.2 Gen2",FHD type (30fps@1080p) WebCam,"2.38kg
",Intel Wi-Fi 6E AX210(2 x 2) ,,,,,,,,
69,69.0,230W Slim adapter,"1x Mic-in/Headphone-out Combo Jack
","4 cell, 99.9Whr Battery",Bluetooth v5.2,MSI,1x SD (XC/HC),Laptop,Core Black,396.1 x 259.4 x 20.25 mm,"17.3″ FHD (1920x1080), 360Hz, close to 100%sRGB Display",Yes,"NVIDIA GeForce RTX3080 Max-Q, GDDR6 8GB Graphics",1x (8K @ 60Hz / 4K @ 120Hz) HDMI,1070.0,Per-Key RGB Backlight Keyboard,Killer Gb LAN (Up to 2.5G),2 Years MSI Official Warranty,32GB DDR4 3200MHz RAM,MSI Stealth GS76 11UH Core i9 11th Gen 32GB RAM 2TB SSD RTX3080 Max-Q 8GB Graphics 17.3” FHD Gaming Laptop,Windows 10 Home,,,"Intel Core i9-11900H Processor (24M Cache, 2.50 GHz up to 4.80 GHz)",2TB NVMe PCIe Gen3x4 SSD,Gaming Laptop,NVMe PCIe,"1x Type-C (USB / DP / Thunderbolt 4) with PD charging
1x Type-C (USB3.2 Gen2 / DP)
2x Type-A USB3.2 Gen2","IR HD type (30fps@720p)
",2.45 kg,Killer ax Wi-Fi 6E,,,,,Intel HM570,,,
70,70.0,,1 x Headset jack,"4-Cell Battery, 68 Whr (Integrated)
",Bluetooth 5.1,Dell,"1 x Standard SD Card slot
",Laptop,Interstellar Dark Cover ,"Height: 21.6mm (0.85"") x Width: 365.5mm (14.4"") x Depth: 254mm (10"")","15.6 inch FHD(1920x1080) 300nits WVA Anti-Glare LED Backlit Display(non-touch), 144Hz refresh rate",,"NVIDIA GeForce RTX 2060 6GB GDDR6 Graphics	

","1 x HDMI 2.0
",1071.0,US English Qwerty Backlit Keyboard with Numeric Keypad with G-Key ,,02 years International Limited Warranty (02 years for Battery & Adapter),16GB DDR4 2933MHz (2x8) RAM,"Dell G5 15-5500 Core i7 10th Gen RTX 2060 6GB Graphics 15.6"" FHD Gaming Laptop", Windows 10 Home,,,"Intel Core i7-10750H Processor (12M Cache, 2.60 GHz up to 5.00 GHz)
","512GB M.2 PCIe NVMe SSD
",Gaming Laptop,M.2 PCIe NVMe,"1 x SuperSpeed USB 3.2 Gen 1
2 x SuperSpeed USB 2.0
1 x Thunderbolt 3 Port (USB 3.1 Gen 2 Type-C with support for 40 Gbps Thunderbolt and DisplayPort)",Webcam HD 720p,Starting Weight: 2.34kg (5.18lb),Killer Wi-Fi 6 AX1650 (2x2) 802.11ax Wireless ,,,,Fingerprint,,,,
71,71.0,"120W adapter
","1x Mic-in
1x Headphone-out","3-Cell
Li-Polymer
51 Battery (Whr)",Bluetooth v5.1,MSI,,Laptop,Black,"359 x 254 x 21.7 mm
","15.6"" FHD (1920x1080), 60Hz, 100% sRGB, IPS-Level Display",,"NVIDIA GeForce GTX 1650 With Max-Q Design, 4GB GDDR6 Graphics
",Yes,1072.0,"Backlight Keyboard (Single-Color, Red)","Gb LAN
",02 years International Warranty,"8GB 3200 MHz DDR4 RAM
","MSI Evolve GF63 Thin 10SC Core i7 10th Gen GTX 1650 Max-Q 4GB Graphics 15.6"" FHD Gaming Laptop",Free DOS ,,,"Intel Core i7-10750H Processor (12M Cache, 2.60 GHz up to 5.00 GHz)
","512GB PCIe SSD
",Gaming Laptop, PCIe ,"3x USB3.2 Gen 1 Type-A, 1x USB3.2 Gen 1 Type-C","HD type (30fps@720p)
",1.86 kg,802.11 ax Wi-Fi 6,,Yes ( Up to 32GB RAM Extandable ),,,"Intel HM470
",,,
72,72.0,"120W adapter
","1x Mic-in
1x Headphone-out","3-Cell
Li-Polymer
51 Battery (Whr)",Bluetooth v5.1,MSI,,Laptop,Black,"359 x 254 x 21.7 mm
","15.6"" FHD (1920x1080), 60Hz, 100% sRGB, IPS-Level Display",,"NVIDIA GeForce GTX 1650 With Max-Q Design, 4GB GDDR6 Graphics
",Yes,1073.0,"Backlight Keyboard (Single-Color, Red)","Gb LAN
",02 years International Warranty,"8GB 3200 MHz DDR4 RAM
","MSI Evolve GF63 Thin 10SC Core i5 10th Gen GTX 1650 Max-Q 4GB Graphics 15.6"" FHD Gaming Laptop",Free DOS,,,"Intel Core i5-10500H Processor (12M Cache, 2.50 GHz up to 4.50 GHz)","256GB PCIe SSD
",Gaming Laptop, PCIe ,"3x USB3.2 Gen 1 Type-A, 1x USB3.2 Gen 1 Type-C","HD type (30fps@720p)
",1.86 kg,802.11 ax Wi-Fi 6,,Yes ( Up to 32GB RAM Extandable ),,,"Intel HM470
",Yes,,
73,73.0,"Plug type : 6.0 (mm)
Output :
19 V DC, 6.32 A, 120 W
Output :
20 V DC, 7.5 A, 150 W
Output :
19.5 V DC, 9.23 A, 180 W
Input :
100 -240 V AC, 50/60 Hz universal",1 x COMBO audio jack ,3 -Cell 48 mAh Polymer Battery,"Bluetooth 5.0
",Asus,Yes,Laptop,Gun Metal (TUF),360.4 x 262.0 x 25.8 ~26.8 mm (WxDxH),"15.6"" (16:9) LED-backlit FHD (1920x1080) 144Hz Anti-Glare IPS-level Panel with 45% NTSC",Yes,"NVIDIA GeForce GTX 1650 , with 4GB GDDR5 VRAM
","1 x HDMI, HDMI support 2.0 ",1074.0,"RGB ILLUMINATED CHICLET KEYBOARD
",1 x RJ45 LAN jack for LAN insert ,2 years International Limited Warranty (Terms & condition Apply As Per Asus),8GB DDR4 RAM,"Asus Tuf FX505DT Ryzen 7 3750H GTX 1650 4GB Graphics 15.6"" FHD Gaming Laptop",Windows 10,,,"AMD Ryzen 7 3750H (2.3GHz Up to 4.0GHz, 4 Core, 8 Threads)",1TB HDD,Gaming Laptop,M.2 NVMe SSD,"1 x Type-A USB2.0 
2 x Type-A USB 3.1 (Gen 1) ",HD 720p CMOS module,2.2 kg ~ 2.3 kg,Integrated Wi-Fi 5 (802.11 ac) ,"Built-in 2 W Stereo Speakers with Microphone
DTS Headphone: X",Yes,,"Kensington lock
fTPM (Firmware-based Trusted Platform Module)",,,,
74,74.0,"135W slim tip AC adapter
","1x headphone/microphone combo jack (3.5mm)
",Integrated 45Wh battery,"Bluetooth 5.0
",Lenovo,,Laptop,Onyx Black,359mm x 249.6mm x 24.9mm,Display 15.6″ FHD (1920×1080) IPS 250nits Anti-glare 60Hz ,,NVIDIA GeForce GTX 1650 4GB GDDR6 Graphics	,1 x HDMI 2.0,1075.0,Blue LED Backlit Keyboard,1 x RJ45,2 years,8GB SO-DIMM DDR4-3200 RAM,Lenovo IdeaPad Gaming 3 Ryzen 5 4600H GTX1650 4GB Graphics 15.6” FHD Laptop,Windows 10 Home,,,"AMD Ryzen 5 4600H Processor (8MB Cache, 3.0GHz up to 4.0GHz)",1TB HDD + 256GB NVMe SSD,Gaming Laptop,,"2 x USB-A 3.1 Gen 1
1 x USB-C 3.1","720 HD webcam with privacy shutter
",2.2kg,WiFi 802.11 ac,2 x 1.5W speakers with Dolby Audio,,,,AMD SoC (System on Chip) platform,,,
75,75.0,"AC Adapter, 100-240V",Built-in AKG Speaker/Microphone,"4cell Li-ion polymer battery, 55Wh",Bluetooth v5,Mi,1 x SD/SDHC/SDXC Card slot,Laptop,Grey,364.0mm x 265.2mm x 20.9mm,"15.6 Inch (16 : 9) 1920 x 1080 Full HD IPS Display (142ppi) 178° Viewing Angle, 300 nit, Contrast Ratio: 800: 1, Color Gamut: 72%",,NVIDIA GeForce GTX1060 6GB Graphics,1 x HDMI slot,1076.0,"Full size backlight keyboard, 1.8mm key process, 3nit brightness",,1 Year Warranty (Battery & Adapter 6 months),16GB (8GB x 2) DDR4 RAM,"Xiaomi Mi Game Book Core i7 GTX1060 6GB Graphics 15.6"" FHD Gaming Laptop",Windows 10 Home,,,"Intel Core i7-8750H Processor (9M Cache, 2.20 GHz up to 4.10 GHz)", 512GB NVMe SSD,Gaming Laptop,NVMe ,4 x USB 3.0 slots,Front 1.0MP (Support 1280 x 720 video talking),2.6kg,"Intel 2x2 dual antennas, support 2.4Ghz, and 5GHz; 802.11 ac, compatible with 802.11 b/g/n;",Built-in AKG Speaker/Microphone,,,,,,,
76,76.0,120W adapter,"1x Mic-in/Headphone-out Combo Jack (1/8"")","3 cell , 51Whr Li-Polymer",Bluetooth 5.1,MSI,,Laptop,Black,"14.13"" x 9.99"" x 0.85""","15.6"" FHD (1920x1080) 16:9, IPS-Level 60Hz 45%NTSC
",,NVIDIA GeForce RTX 3050 Max-Q Laptop GPU 4GB GDDR6,1x (4K @ 30Hz) HDMI,1077.0,Red keyboard with Anti-Ghost key (99 Key),Gb LAN,02 years International Warranty,"8GB DDR4 3200MHz RAM
","MSI GF63 THIN 11UC Core i5 11th Gen RTX 3050 Max-Q 4GB Graphics 15.6"" FHD Gaming Laptop",Free DOS,,,"Intel Core i5-11400H Processor (12M Cache, 2.70 GHz up to 4.50 GHz)",256GB NVMe PCIe Gen3x4 SSD,Gaming Laptop,NVMe PCIe Gen3x4,"1x Type-C USB 3.2 Gen 1
3x Type-A USB 3.2 Gen 1",720p HD Webcam,4.10 lbs/ 1.86KG,Intel Wi-Fi 6 AX201(2 x 2 ax),"2x Speakers 2W
Nahimic 3 / Hi-Res Audio",Yes,,,HM570,,,
77,77.0,"135W slim tip AC adapter
","1x headphone/microphone combo jack (3.5mm)
",3 Cell Li-Polymer,"Bluetooth 5.0
",Lenovo,,Laptop,Onyx Black,359mm x 249.6mm x 24.9mm,"15.6""FHD, IPS, AntiGlare, LED Backlight, Narrow, Non-Touch, 60Hz 1920x1080",,NVIDIA GeForce GTX 1650 4GB GDDR6 Graphics	,1 x HDMI 2.0,1078.0,Blue LED Backlit Keyboard,1 x RJ45,2 years International Limited Warranty (Terms & condition Apply As Per Lenovo).,8GB DDR4 SODIMM 3200MHz RAM,Lenovo IdeaPad Gaming 3 Ryzen 7 4800H GTX1650 4GB Graphics 15.6” FHD Laptop,Windows 10 Home,,,"AMD Ryzen OCTA CORE 7 4800H Processor (8MB Cache, 2.90 GHz, up to 4.20 GHz)","256GB SSD, M.2 2242, PCIe Gen3x4 NVMe, TLC+1TB 5400",Gaming Laptop,,"2 x USB-A 3.1 Gen 1
1 x USB-C 3.1","720 HD webcam with privacy shutter
",2.2kg,WiFi 802.11 ac,2 x 1.5W speakers with Dolby Audio,,,,AMD SoC (System on Chip) platform,,,
78,78.0,120W adapter,"1x Mic-in/Headphone-out Combo Jack (1/8"")","3 cell , 51Whr Li-Polymer",Bluetooth 5.1,MSI,,Laptop,Black,"14.13"" x 9.99"" x 0.85""","15.6"" FHD (1920x1080) 16:9, IPS-Level 60Hz 45%NTSC
",,NVIDIA GeForce RTX 3050 Max-Q Laptop GPU 4GB GDDR6,1x (4K @ 30Hz) HDMI,1079.0,Red keyboard with Anti-Ghost key (99 Key),Gb LAN,02 years International Warranty,"8GB DDR4 3200MHz RAM
","MSI GF63 THIN 11UC Core i5 11th Gen 256GB SSD, 1TB HDD RTX 3050 Max-Q 4GB Graphics 15.6"" FHD Gaming Laptop",Free DOS,,,"Intel Core i5-11400H Processor (12M Cache, 2.70 GHz up to 4.50 GHz)","256GB NVMe PCIe Gen3x4 SSD
1TB HDD",Gaming Laptop,NVMe PCIe Gen3x4,"1x Type-C USB 3.2 Gen 1
3x Type-A USB 3.2 Gen 1",720p HD Webcam,4.10 lbs/ 1.86KG,Intel Wi-Fi 6 AX201(2 x 2 ax),"2x Speakers 2W
Nahimic 3 / Hi-Res Audio",Yes,,,HM570,,,
79,79.0,,Headphone/Microphone Combo Jack.,"150W Power Supply, 3-Cell 48WHr Battery",Bluetooth 5.1,Asus,,Laptop,Black,14.00 x 10.00 x 1.00 inches,"15.6"" Full HD (1920x1080) 144hz Display",Yes,NVIDIA GeForce GTX 1650Ti 4GB Graphics,1 x HDMI,1080.0,RGB ILLUMINATED Keyboard,1 x Ethernet LAN (RJ-45),02 Year International Limited Warranty (Terms & condition Apply As Per Asus),8GB DDR4 RAM,Asus TUF FX506LI Core i5 10th Gen 1650Ti 4GB Graphics 15.6” FHD Gaming Laptop with Windows 10,"Windows 10, 64 -bit",,,"Intel Core i5-10300H Processor (8M Cache, 2.50 GHz up to 4.50 GHz)",1TB HDD,Gaming Laptop,M.2 NVMe SSD,"2 x USB 3.2 Gen1, 
1 x USB 2.0
USB 3.2 Type-C Gen2",720p HD Webcam,5.00 lbs	,Wi-Fi 6 AX201 Wifi,,Yes,,,,,,Plastic
80,80.0,120W adapter,"1x Mic-in/Headphone-out Combo Jack (1/8"")","3 cell , 51Whr Li-Polymer",Bluetooth 5.1,MSI,,Laptop,Black,"14.13"" x 9.99"" x 0.85""","15.6"" FHD (1920x1080) 16:9, IPS-Level 60Hz 45%NTSC
",,NVIDIA GeForce RTX 3050 Max-Q Laptop GPU 4GB GDDR6,1x (4K @ 30Hz) HDMI,1081.0,Red keyboard with Anti-Ghost key (99 Key),Gb LAN,02 years International Warranty,"8GB DDR4 3200MHz RAM
","MSI GF63 THIN 11UC Core i5 11th Gen 512GB SSD RTX 3050 Max-Q 4GB Graphics 15.6"" FHD Gaming Laptop",Free DOS,,,"Intel Core i5-11400H Processor (12M Cache, 2.70 GHz up to 4.50 GHz)",512GB NVMe PCIe Gen3x4 SSD,Gaming Laptop,NVMe PCIe Gen3x4,"1x Type-C USB 3.2 Gen 1
3x Type-A USB 3.2 Gen 1",720p HD Webcam,4.10 lbs/ 1.86KG,Intel Wi-Fi 6 AX201(2 x 2 ax),"2x Speakers 2W
Nahimic 3 / Hi-Res Audio",Yes,,,HM570,,,
81,81.0,120W,"1x Headphone out
1x Microphone in",Li Polymer 41Wh,Bluetooth V5.0,Gigabyte,1x SD Card Reader,Laptop,Black,361 x 258 x 24.9 mm,"15.6"" Thin Bezel FHD 1920x1080 IPS-level Anti-glare Display LCD (144Hz, 72% NTSC)",Yes,NVIDIA GeForce GTX 1650Ti GDDR6 4GB Graphics,1x HDMI 2.0(with HDCP),1082.0,15 Colors Backlit Keyboard,Realtek RTL8411B (Chip) (1x RJ-45),2 Years,8GB (4GBx2) 2666MHz RAM (upgrade up to Max 32GB),"Gigabyte Aorus 5 MB Core i5 10th Gen GTX 1650Ti Graphics 15.6"" 144Hz FHD Gaming Laptop",Windows 10 Home,,,"Intel Core i5-10200H (8MB, 2.4GHz up to 4.1GHz)","128GB NVMe SSD+1TB HDD
Supports 1x 2.5” HDD/ SSD (Only supports 7mm or thinner)
(Support 3 Storages System)",Gaming Laptop,supports NVMe PCIe & SATA,"1x USB2.0 Type-A
1x USB3.2 Gen1 Type-A
1x USB3.2 Gen2 Type-A
1x USB 3.2 Gen 2 Type-C",HD Camera,2.2 kg,"Intel AX200 Wireless (802.11ax, a/b/g/n/ac/ax compatible)","2x 2 Watt Speaker
Dual-Array Microphone
NAHIMIC 3",Yes,,1x mini DP 1.4,Mobile Intel HM470 Express Chipset,,,
82,82.0,,Headphone/Microphone Combo Jack.,"150W Power Supply, 3-Cell 48WHr Battery",Bluetooth 5.1,Asus,,Laptop,GRAY METAL,14.00 x 10.00 x 1.00 inches,"15.6"" Full HD (1920x1080) 144hz Display",Yes,NVIDIA GeForce GTX 1650Ti 4GB Graphics,1 x HDMI,1083.0,RGB ILLUMINATED Keyboard,1 x Ethernet LAN (RJ-45),02 Year International Limited Warranty (Terms & condition Apply As Per Asus),8GB DDR4 3200mhz RAM,Asus TUF FX506LI Core i5 10th Gen 1650Ti 4GB Graphics 15.6” FHD Gaming Laptop,"Windows 10, 64 -bit",,,"Intel Core i5-10300H Processor (8M Cache, 2.50 GHz up to 4.50 GHz)",1TB HDD,Gaming Laptop,PCIE G3 ,"2 x USB 3.2 Gen1, 
1 x USB 2.0
USB 3.2 Type-C Gen2",720p HD Webcam,5.00 lbs	,Wi-Fi 6 AX201 Wifi,,Yes (Supported up to 32GB),,,,,,
83,83.0,90W adapter,1x Mic-in/Headphone-out Combo Jack,"3-Cell, 52 Battery (Whr)
",Bluetooth v5.1,MSI,1x Micro SD,Laptop,"Carbon Gray
Urban Silver",356.8 x 233.75 x 16.9 mm,"15.6"" FHD (1920x1080), IPS-Level 60Hz 72%NTSC Thin Bezel, close to 100%sRGB

",,"GeForce MX450 with 2GB GDDR5 Graphics	

",1x (4K @ 60Hz) HDMI,1084.0,"Backlight Keyboard (Single-Color, White)",,02 years warranty,8GB DDR4 2666MHz RAM,"MSI Modern 15 A11SB Core i7 11th Gen MX450 2GB Graphics 15.6"" FHD Gaming Laptop",Windows 10 Home,,,"Intel Core i7-1165G7 Processor (12M Cache, 2.80 GHz up to 4.70 GHz)
",512GB NVMe PCIe Gen3x4 SSD ,Gaming Laptop,NVMe PCIe Gen3x4,"1x Type-A USB3.2 Gen1
2x Type-A USB3.2 Gen2
1x Type-C (USB4 / DP / Thunderbolt 4) with PD charging",HD type (30fps@720p) WebCam	,1.6 kg,Intel Wi-Fi 6 AX201(2 x 2 ax),,,,,,,,
84,84.0,"170W Slim Tip
","1x headphone/microphone combo jack (3.5mm)
","Integrated 60Wh
",Bluetooth 5.0,Lenovo,,Laptop,Phantom Black,"363.06 x 259.61 x 22-24 mm (14.3 x 10.22 x 0.87-0.94 inches)
","15.6"" FHD (1920x1080) IPS 250nits Anti-glare, 120Hz, 45% NTSC, DC dimmer Display",,NVIDIA GeForce GTX 1650 4GB GDDR6 Graphics,"1x HDMI 2.0
",1085.0,White Backlit Keyboard,,2 Years International Limited Warranty (Terms & condition Apply As Per Lenovo).,8GB SO-DIMM DDR4-3200 RAM,"Lenovo Legion 5 Ryzen 5 4600H GTX1650 4GB Graphics 15.6"" FHD Gaming Laptop",Windows 10 Home 64,,,"AMD Ryzen 5 4600H Processor (8MB Cache, 3.0GHz up to 4.0GHz)",512GB M.2 2280 PCIe 3.0x4 NVMe SSD,Gaming Laptop,"M.2 2280 SSD up to 1TB
M.2 2242 SSD up to 512GB","3x USB 3.2 Gen 1
1x USB 3.2 Gen 1 (Always On)
1x USB-C 3.2 Gen 1 (support data transfer and DisplayPort 1.2)
","720p Camera with Privacy Shutter
","2.3 kg (5.07 lbs)
","11ax, 2x2 WiFi","Stereo speakers, 2W x2, Dolby Atmos for gaming, HARMAN-branded","Two DDR4 SO-DIMM slots, dual-channel capable up to 32GB DDR4-3200
",,,"AMD SoC Platform
","2.5"" HDD up to 2TB",,"PC + ABS (Top), PC + ABS (Bottom)
"
85,85.0,,1x Headphone / microphone combo jack (3.5mm),,Bluetooth 5.0,Lenovo,,Laptop,Onyx Black,359 x 249.6 x 24.9 mm (14.13 x 9.83 x 0.98 inches),"15.6"" FHD (1920×1080) IPS 250nits Anti-glare, 120Hz, 3-Sided Narrow Bezel Display, Dolby Audio",,Nvidia GeForce GTX 1650 4GB GDDR6 Graphics,1x HDMI 2.0,1086.0,"1.5mm Key-Travel Distance Keyboard along with Blue LED, 3-Sided Narrow Bezel Display,Dolby Audio
","10/100/1000 Mbps Ethernet
",02 years International Limited Warranty (Terms & condition Apply As Per Lenovo),16GB DDR4 2933MHz RAM,"Lenovo IdeaPad Gaming 3i Core i7 10th Gen GTX1650 4GB Graphics 15.6"" FHD Laptop",Windows 10 Home,"N/A
",,"Intel Core i7-10750H Processor (12M Cache, 2.60 GHz up to 5.00 GHz)",512GB NVMe PCIe SSD,Gaming Laptop,NVMe PCIe,"2x USB 3.2 Gen 1
1x USB-C 3.2 Gen 1 (support data transfer only)","720P HD Cam with Privacy Shutter, FW TPM 2.0,Privacy Shutter WebCam","2.2 KG
","802.11ax, 2×2 Wireless LAN
","Dolby Audio
",,,,,,,
86,86.0,150 W Smart AC power adapter,1x headphone/microphone combo,"3-cell, 52.5 Wh Li-ion (Up to 5 hours and 15 minutes)", Bluetooth 5 combo (Supporting Gigabit file transfer speeds),HP,1 multi-format SD media card reader,Laptop,Shadow Black,370 x 262.5 x 23.5 mm,"16.1 ""diagonal, FHD (1920 x 1080), IPS 144hz, micro-edge, anti-glare, 250 nits, 45% NTSC",NO,NVIDIA GeForce GTX 1650Ti 4GB GDDR6 dedicated Graphics,1x HDMI 2.0,1087.0,Violet Backlit Keyboard,Integrated 10/100/1000 GbE LAN (1x RJ-45),02 years International Limited Warranty (Terms & condition Apply As Per HP),8 GB DDR4-2933 SDRAM (1 x 8 GB),"HP Pavilion Gaming 16-a0092TX Core i5 10th Gen GTX 1650Ti 4GB Graphics 16.1"" FHD Laptop with Win 10",Windows 10 Home,,,"Intel Core i5-10300H Processor (8M Cache, 2.50 GHz up to 4.50 GHz)","1 TB 7200 rpm SATA HDD
256 GB PCIe NVMe TLC M.2 SSD",Gaming Laptop,PCIe NVMe M.2 SSD ,"1x SuperSpeed USB Type-C 5Gbps signaling rate (DisplayPort 1.4)
1x SuperSpeed USB Type-A 5Gbps signaling rate (HP Sleep and Charge)
1x SuperSpeed USB Type-A 5Gbps signaling rate",HP TrueVision HD camera with integrated dual array digital microphone,2.35 Kg,Intel Wi-Fi 6 AX201 (2x2),"Audio by B&O
Dual speakers
HP Audio Boost 1.0",Yes (up to 32GB),"Microsoft Office Home & Student
",Office Home & Student,Intel HM470,,,
87,87.0,120W adapter,"1x Mic-in/Headphone-out Combo Jack (1/8"")","3 cell , 51Whr Li-Polymer",Bluetooth 5.1,MSI,,Laptop,Black,"14.13"" x 9.99"" x 0.85""","15.6"" FHD (1920x1080) 16:9, IPS-Level 144Hz 45%NTSC
",,NVIDIA GeForce RTX 3050 Max-Q Laptop GPU 4GB GDDR6,1x (4K @ 30Hz) HDMI,1088.0,Red keyboard with Anti-Ghost key (99 Key),Gb LAN,02 years International Warranty,"8GB DDR4 3200MHz RAM
","MSI GF63 THIN 11UC Core i7 11th Gen 512GB SSD RTX 3050 Max-Q 4GB Graphics 15.6"" FHD 144Hz Gaming Laptop",Free DOS,,,"Intel Core i7-11800H Processor (24M Cache, 2.30 GHz up to 4.60 GHz)",512GB NVMe PCIe Gen3x4 SSD,Gaming Laptop,NVMe PCIe Gen3x4,"1x Type-C USB 3.2 Gen 1
3x Type-A USB 3.2 Gen 1",720p HD Webcam,4.10 lbs/ 1.86KG,Intel Wi-Fi 6 AX201(2 x 2 ax),"2x Speakers 2W
Nahimic 3 / Hi-Res Audio",Yes,,,HM570,,,
